FusionName	Sample	zscore_Gene1A	zscore_Gene1B	zscore_Gene2A	zscore_Gene2B	note_expression_Gene1A	note_expression_Gene1B	note_expression_Gene2A	note_expression_Gene2B	LeftBreakpoint	RightBreakpoint	Caller	Fusion_Type	JunctionReadCount	SpanningFragCount	Confidence	annots	Gene1A	Gene2A	Gene1B	Gene2B	Gene1A_anno	Gene1B_anno	Gene2A_anno	Gene2B_anno	Fusion_anno
PTPRR--PTPRR	BS_AMQGM1V9	1.13890506625993	1.13890506625993	NA	NA	no change	no change	NA	NA	12:70684127	12:70701323	ARRIBA	frameshift	7	0	low	[SELFIE,INTRACHROMOSOMAL[chr12:0.28Mb]],duplication/non-canonical_splicing	PTPRR	NA	PTPRR	NA	NA	NA	NA	NA	NA
PTPRR--PTPRR	BS_BSV07M7Z	0.938419285365126	0.938419285365126	NA	NA	no change	no change	NA	NA	12:70684127	12:70701323	ARRIBA	frameshift	5	1	low	[SELFIE,INTRACHROMOSOMAL[chr12:0.28Mb]],duplication/non-canonical_splicing	PTPRR	NA	PTPRR	NA	NA	NA	NA	NA	NA
PTPRR--PTPRR	BS_CGB2WS2A	-0.0794461781350478	-0.0794461781350478	NA	NA	no change	no change	NA	NA	12:70684127	12:70701323	ARRIBA	frameshift	4	0	low	[SELFIE,INTRACHROMOSOMAL[chr12:0.28Mb]],duplication/non-canonical_splicing	PTPRR	NA	PTPRR	NA	NA	NA	NA	NA	NA
PTPRR--PTPRR	BS_CREQ97QC	1.05844058080376	1.05844058080376	NA	NA	no change	no change	NA	NA	12:70684127	12:70701323	ARRIBA	frameshift	6	1	low	[SELFIE,INTRACHROMOSOMAL[chr12:0.28Mb]],duplication/non-canonical_splicing	PTPRR	NA	PTPRR	NA	NA	NA	NA	NA	NA
PTPRR--PTPRR	BS_DMZP9G1H	0.864438762767013	0.864438762767013	NA	NA	no change	no change	NA	NA	12:70684127	12:70701323	ARRIBA	frameshift	7	1	low	[SELFIE,INTRACHROMOSOMAL[chr12:0.28Mb]],duplication/non-canonical_splicing	PTPRR	NA	PTPRR	NA	NA	NA	NA	NA	NA
PTPRR--PTPRR	BS_ET8CJXSF	-0.294978020849	-0.294978020849	NA	NA	no change	no change	NA	NA	12:70684127	12:70701323	ARRIBA	frameshift	3	1	low	[SELFIE,INTRACHROMOSOMAL[chr12:0.28Mb]],duplication/non-canonical_splicing	PTPRR	NA	PTPRR	NA	NA	NA	NA	NA	NA
PTPRR--PTPRR	BS_FEPRNEXX	1.6259545857554	1.6259545857554	NA	NA	no change	no change	NA	NA	12:70656704	12:70662605	ARRIBA	frameshift	20	2	low	[SELFIE,INTRACHROMOSOMAL[chr12:0.28Mb]],duplication/non-canonical_splicing	PTPRR	NA	PTPRR	NA	NA	NA	NA	NA	NA
PTPRR--PTPRR	BS_GS1KR5PK	0.38873906280004	0.38873906280004	NA	NA	no change	no change	NA	NA	12:70656704	12:70662605	ARRIBA	frameshift	9	0	low	[SELFIE,INTRACHROMOSOMAL[chr12:0.28Mb]],duplication/non-canonical_splicing	PTPRR	NA	PTPRR	NA	NA	NA	NA	NA	NA
PTPRR--PTPRR	BS_GYA4V1RD	-0.361616742980411	-0.361616742980411	NA	NA	no change	no change	NA	NA	12:70656704	12:70662605	ARRIBA	frameshift	6	0	low	[SELFIE,INTRACHROMOSOMAL[chr12:0.28Mb]],duplication/non-canonical_splicing	PTPRR	NA	PTPRR	NA	NA	NA	NA	NA	NA
PTPRR--PTPRR	BS_HCP5C912	0.609762789806307	0.609762789806307	NA	NA	no change	no change	NA	NA	12:70684127	12:70701323	ARRIBA	frameshift	14	0	low	[SELFIE,INTRACHROMOSOMAL[chr12:0.28Mb]],duplication/non-canonical_splicing	PTPRR	NA	PTPRR	NA	NA	NA	NA	NA	NA
PTPRR--PTPRR	BS_J71N7D09	1.37247494145193	1.37247494145193	NA	NA	no change	no change	NA	NA	12:70684127	12:70701323	ARRIBA	frameshift	6	0	low	[SELFIE,INTRACHROMOSOMAL[chr12:0.28Mb]],duplication/non-canonical_splicing	PTPRR	NA	PTPRR	NA	NA	NA	NA	NA	NA
PTPRR--PTPRR	BS_JXNZYGCR	-0.805947745607474	-0.805947745607474	NA	NA	no change	no change	NA	NA	12:70745818	12:70761626	ARRIBA	frameshift	3	0	low	[SELFIE,INTRACHROMOSOMAL[chr12:0.28Mb]],duplication/non-canonical_splicing	PTPRR	NA	PTPRR	NA	NA	NA	NA	NA	NA
PTPRR--PTPRR	BS_K5802F84	-0.0189615576261617	-0.0189615576261617	NA	NA	no change	no change	NA	NA	12:70684127	12:70701323	ARRIBA	frameshift	7	0	low	[SELFIE,INTRACHROMOSOMAL[chr12:0.28Mb]],duplication/non-canonical_splicing	PTPRR	NA	PTPRR	NA	NA	NA	NA	NA	NA
PTPRR--PTPRR	BS_KPT2WPHW	0.937280519875073	0.937280519875073	NA	NA	no change	no change	NA	NA	12:70684127	12:70701323	ARRIBA	frameshift	13	0	low	[SELFIE,INTRACHROMOSOMAL[chr12:0.28Mb]],duplication/non-canonical_splicing	PTPRR	NA	PTPRR	NA	NA	NA	NA	NA	NA
PTPRR--PTPRR	BS_N6NE6B3W	1.7292986657504	1.7292986657504	NA	NA	no change	no change	NA	NA	12:70684127	12:70701323	ARRIBA	frameshift	34	5	low	[SELFIE,INTRACHROMOSOMAL[chr12:0.28Mb]],duplication/non-canonical_splicing	PTPRR	NA	PTPRR	NA	NA	NA	NA	NA	NA
PTPRR--PTPRR	BS_NT9NZYFD	-0.728595982868452	-0.728595982868452	NA	NA	no change	no change	NA	NA	12:70656704	12:70701323	ARRIBA	in-frame	3	0	low	[SELFIE,INTRACHROMOSOMAL[chr12:0.28Mb]],duplication/non-canonical_splicing	PTPRR	NA	PTPRR	NA	NA	NA	NA	NA	NA
PTPRR--PTPRR	BS_NYS8TRCB	-0.75222786743293	-0.75222786743293	NA	NA	no change	no change	NA	NA	12:70684127	12:70701323	ARRIBA	frameshift	3	0	low	[SELFIE,INTRACHROMOSOMAL[chr12:0.28Mb]],duplication/non-canonical_splicing	PTPRR	NA	PTPRR	NA	NA	NA	NA	NA	NA
PTPRR--PTPRR	BS_QNAQGAV6	-0.0318490255017838	-0.0318490255017838	NA	NA	no change	no change	NA	NA	12:70684127	12:70701323	ARRIBA	frameshift	4	0	low	[SELFIE,INTRACHROMOSOMAL[chr12:0.28Mb]],duplication/non-canonical_splicing	PTPRR	NA	PTPRR	NA	NA	NA	NA	NA	NA
PTPRR--PTPRR	BS_QPPPGYP4	2.50819988883655	2.50819988883655	NA	NA	differentially expressed	differentially expressed	NA	NA	12:70684127	12:70701323	ARRIBA	frameshift	16	3	low	[SELFIE,INTRACHROMOSOMAL[chr12:0.28Mb]],duplication/non-canonical_splicing	PTPRR	NA	PTPRR	NA	NA	NA	NA	NA	NA
PTPRR--PTPRR	BS_QV51J756	0.791965628730947	0.791965628730947	NA	NA	no change	no change	NA	NA	12:70684127	12:70701323	ARRIBA	frameshift	5	0	low	[SELFIE,INTRACHROMOSOMAL[chr12:0.28Mb]],duplication/non-canonical_splicing	PTPRR	NA	PTPRR	NA	NA	NA	NA	NA	NA
PTPRR--PTPRR	BS_S69QZAJR	0.366765913224395	0.366765913224395	NA	NA	no change	no change	NA	NA	12:70656704	12:70662605	ARRIBA	frameshift	3	0	low	[SELFIE,INTRACHROMOSOMAL[chr12:0.28Mb]],duplication/non-canonical_splicing	PTPRR	NA	PTPRR	NA	NA	NA	NA	NA	NA
PTPRR--PTPRR	BS_SFKZSJN1	0.788093074927602	0.788093074927602	NA	NA	no change	no change	NA	NA	12:70684127	12:70701323	ARRIBA	frameshift	13	1	low	[SELFIE,INTRACHROMOSOMAL[chr12:0.28Mb]],duplication/non-canonical_splicing	PTPRR	NA	PTPRR	NA	NA	NA	NA	NA	NA
PTPRR--PTPRR	BS_TG93XC55	1.20336802115575	1.20336802115575	NA	NA	no change	no change	NA	NA	12:70684127	12:70701323	ARRIBA	frameshift	12	2	low	[SELFIE,INTRACHROMOSOMAL[chr12:0.28Mb]],duplication/non-canonical_splicing	PTPRR	NA	PTPRR	NA	NA	NA	NA	NA	NA
PTPRR--PTPRR	BS_V3Z3DB4N	-0.45800372480202	-0.45800372480202	NA	NA	no change	no change	NA	NA	12:70684127	12:70701323	ARRIBA	frameshift	4	0	low	[SELFIE,INTRACHROMOSOMAL[chr12:0.28Mb]],duplication/non-canonical_splicing	PTPRR	NA	PTPRR	NA	NA	NA	NA	NA	NA
PTPRR--PTPRR	BS_VMMJYN8Z	0.509345419810238	0.509345419810238	NA	NA	no change	no change	NA	NA	12:70684127	12:70701323	ARRIBA	frameshift	4	1	low	[SELFIE,INTRACHROMOSOMAL[chr12:0.28Mb]],duplication/non-canonical_splicing	PTPRR	NA	PTPRR	NA	NA	NA	NA	NA	NA
PTPRR--PTPRR	BS_VTJ9ESSV	-0.742718206431038	-0.742718206431038	NA	NA	no change	no change	NA	NA	12:70684127	12:70701323	ARRIBA	frameshift	3	0	low	[SELFIE,INTRACHROMOSOMAL[chr12:0.28Mb]],duplication/non-canonical_splicing	PTPRR	NA	PTPRR	NA	NA	NA	NA	NA	NA
PTPRR--PTPRR	BS_WCRKYV0T	0.626192577199567	0.626192577199567	NA	NA	no change	no change	NA	NA	12:70684127	12:70701323	ARRIBA	frameshift	11	0	low	[SELFIE,INTRACHROMOSOMAL[chr12:0.28Mb]],duplication/non-canonical_splicing	PTPRR	NA	PTPRR	NA	NA	NA	NA	NA	NA
PTPRR--PTPRR	BS_X0F9AYEC	0.191750293878943	0.191750293878943	NA	NA	no change	no change	NA	NA	12:70656704	12:70701323	ARRIBA	in-frame	4	0	low	[SELFIE,INTRACHROMOSOMAL[chr12:0.28Mb]],duplication/non-canonical_splicing	PTPRR	NA	PTPRR	NA	NA	NA	NA	NA	NA
PTPRR--PTPRR	BS_XJTW0P8P	0.756646102693483	0.756646102693483	NA	NA	no change	no change	NA	NA	12:70684127	12:70701323	ARRIBA	frameshift	5	0	low	[SELFIE,INTRACHROMOSOMAL[chr12:0.28Mb]],duplication/non-canonical_splicing	PTPRR	NA	PTPRR	NA	NA	NA	NA	NA	NA
PTPRR--PTPRR	BS_YMAJC22S	0.395973389621181	0.395973389621181	NA	NA	no change	no change	NA	NA	12:70684127	12:70701323	ARRIBA	frameshift	3	1	low	[SELFIE,INTRACHROMOSOMAL[chr12:0.28Mb]],duplication/non-canonical_splicing	PTPRR	NA	PTPRR	NA	NA	NA	NA	NA	NA
PTPRR--PTPRR	BS_ZR96A4FH	0.464275287731138	0.464275287731138	NA	NA	no change	no change	NA	NA	12:70684127	12:70701323	ARRIBA	frameshift	8	0	low	[SELFIE,INTRACHROMOSOMAL[chr12:0.28Mb]],duplication/non-canonical_splicing	PTPRR	NA	PTPRR	NA	NA	NA	NA	NA	NA
PTPRR--PTPRR	BS_ZRM0W01M	1.34779976585814	1.34779976585814	NA	NA	no change	no change	NA	NA	12:70684127	12:70701323	ARRIBA	frameshift	9	0	low	[SELFIE,INTRACHROMOSOMAL[chr12:0.28Mb]],duplication/non-canonical_splicing	PTPRR	NA	PTPRR	NA	NA	NA	NA	NA	NA
PTPRS--AL442163.1	BS_1A6MQ9ZA	1.02524818427597	NA	NA	NA	no change	NA	NA	NA	19:5258017	14:42362906	ARRIBA	frameshift	4	0	medium	[INTERCHROMOSOMAL[chr19--chr14]],translocation	PTPRS	NA	AL442163.1	NA	NA	NA	NA	NA	NA
PTPRS--KDM4B	BS_HZRM07TW	5.12998881603227	3.40487074182261	NA	NA	differentially expressed	differentially expressed	NA	NA	19:5340664	19:5047476	ARRIBA	other	2	0	low	[FA_CancerSupp,INTRACHROMOSOMAL[chr19:0.00Mb],LOCAL_INVERSION:-:+:[4900]],inversion	PTPRS	NA	KDM4B	NA	NA	NA	NA	NA	NA
PTPRS--KDM4B	BS_HZRM07TW	5.12998881603227	3.40487074182261	NA	NA	differentially expressed	differentially expressed	NA	NA	19:5340664	19:5110622	ARRIBA	other	1	0	low	[FA_CancerSupp,INTRACHROMOSOMAL[chr19:0.00Mb],LOCAL_INVERSION:-:+:[4900]],inversion	PTPRS	NA	KDM4B	NA	NA	NA	NA	NA	NA
PTPRS--R3HDM4	BS_61E80SD6	3.39341364168888	1.58678078210218	NA	NA	differentially expressed	no change	NA	NA	19:5340664	19:902130	ARRIBA	other	90	4	high	[INTRACHROMOSOMAL[chr19:4.25Mb]],deletion	PTPRS	NA	R3HDM4	NA	NA	NA	NA	NA	NA
PTPRS--R3HDM4	BS_61E80SD6	3.39341364168888	1.58678078210218	NA	NA	differentially expressed	no change	NA	NA	19:5340664	19:902627	ARRIBA	other	2	5	medium	[INTRACHROMOSOMAL[chr19:4.25Mb]],deletion	PTPRS	NA	R3HDM4	NA	NA	NA	NA	NA	NA
PTPRT--LINC01527	BS_1A6MQ9ZA	0.944601384687439	140.028567063901	NA	NA	no change	differentially expressed	NA	NA	20:42115199	1:152931811	ARRIBA	frameshift	5	1	high	[INTERCHROMOSOMAL[chr20--chr1]],translocation	PTPRT	NA	LINC01527	NA	TumorSuppressorGene, CosmicCensus, Oncogene	NA	NA	NA	NA
PTPRU--AL807740.1	BS_NGHK9RZP	0.826058735460997	NA	NA	NA	no change	NA	NA	NA	1:29236717	X:20473146	ARRIBA	frameshift	14	2	high	[INTERCHROMOSOMAL[chr1--chrX]],translocation	PTPRU	NA	AL807740.1	NA	Oncogene	NA	NA	NA	NA
PTPRU--AL807740.1	BS_NGHK9RZP	0.826058735460997	NA	NA	NA	no change	NA	NA	NA	1:29236717	X:20474102	ARRIBA	frameshift	2	1	high	[INTERCHROMOSOMAL[chr1--chrX]],translocation	PTPRU	NA	AL807740.1	NA	Oncogene	NA	NA	NA	NA
PTPRU--AL928596.1(65707)/AL807740.1(59836)	BS_NGHK9RZP	0.826058735460997	NA	NA	NA	no change	NA	NA	NA	1:29236717	X:20383490	ARRIBA	frameshift	2	1	high	[],translocation	PTPRU	NA	AL928596.1	AL807740.1	Oncogene	NA	NA	NA	NA
PTPRZ1--AHCYL2	BS_593HEWBF	3.6146721159061	5.50084022548655	NA	NA	differentially expressed	differentially expressed	NA	NA	7:121873557	7:129379641	ARRIBA	frameshift	143	31	high	[INTRACHROMOSOMAL[chr7:7.16Mb]],deletion	PTPRZ1	NA	AHCYL2	NA	NA	NA	NA	NA	NA
PTPRZ1--AHCYL2	BS_593HEWBF	3.6146721159061	5.50084022548655	NA	NA	differentially expressed	differentially expressed	NA	NA	7:121873557	7:129379638	ARRIBA	frameshift	48	31	high	[INTRACHROMOSOMAL[chr7:7.16Mb]],deletion	PTPRZ1	NA	AHCYL2	NA	NA	NA	NA	NA	NA
PTPRZ1--AHCYL2	BS_593HEWBF	3.6146721159061	5.50084022548655	NA	NA	differentially expressed	differentially expressed	NA	NA	7:121873557	7:129389056	ARRIBA	in-frame	1	3	medium	[INTRACHROMOSOMAL[chr7:7.16Mb]],deletion	PTPRZ1	NA	AHCYL2	NA	NA	NA	NA	NA	NA
PTPRZ1--AHCYL2	BS_593HEWBF	3.6146721159061	5.50084022548655	NA	NA	differentially expressed	differentially expressed	NA	NA	7:121873557	7:129397222	ARRIBA	frameshift	2	0	medium	[INTRACHROMOSOMAL[chr7:7.16Mb]],deletion	PTPRZ1	NA	AHCYL2	NA	NA	NA	NA	NA	NA
PTPRZ1--ARAP2	BS_GW0GKWMS	3.65038068757468	1.33817624198497	NA	NA	differentially expressed	no change	NA	NA	7:121972692	4:36107693	ARRIBA	frameshift	3	1	medium	[INTERCHROMOSOMAL[chr7--chr4]],translocation	PTPRZ1	NA	ARAP2	NA	NA	Oncogene	NA	NA	NA
PTPRZ1--MET	BS_45J79YTF	4.69881043444573	11.3103218377188	NA	NA	differentially expressed	differentially expressed	NA	NA	7:122011309	7:116699071	ARRIBA	in-frame	228	13	high	[ChimerPub,FA_CancerSupp,ChimerSeq,INTRACHROMOSOMAL[chr7:5.07Mb]],duplication	PTPRZ1	NA	MET	NA	NA	Kinase, CosmicCensus, Oncogene	NA	NA	TCGAFusion
PTPRZ1--MET	BS_45J79YTF	4.69881043444573	11.3103218377188	NA	NA	differentially expressed	differentially expressed	NA	NA	7:122013889	7:116699071	ARRIBA	in-frame	16	13	high	[ChimerPub,FA_CancerSupp,ChimerSeq,INTRACHROMOSOMAL[chr7:5.07Mb]],duplication	PTPRZ1	NA	MET	NA	NA	Kinase, CosmicCensus, Oncogene	NA	NA	TCGAFusion
PTPRZ1--MET	BS_7327SDAQ	4.13222521914009	1.60524498205299	NA	NA	differentially expressed	no change	NA	NA	7:121928221	7:116699071	ARRIBA	in-frame	3	0	low	[ChimerPub,FA_CancerSupp,ChimerSeq,INTRACHROMOSOMAL[chr7:5.07Mb]],duplication	PTPRZ1	NA	MET	NA	NA	Kinase, CosmicCensus, Oncogene	NA	NA	TCGAFusion
PTPRZ1--MET	BS_7327SDAQ	4.13222521914009	1.60524498205299	NA	NA	differentially expressed	no change	NA	NA	7:121928221	7:116695750	ARRIBA	frameshift	3	0	low	[ChimerPub,FA_CancerSupp,ChimerSeq,INTRACHROMOSOMAL[chr7:5.07Mb]],duplication	PTPRZ1	NA	MET	NA	NA	Kinase, CosmicCensus, Oncogene	NA	NA	TCGAFusion
PTPRZ1--MET	BS_7327SDAQ	4.13222521914009	1.60524498205299	NA	NA	differentially expressed	no change	NA	NA	7:121928221	7:116731668	ARRIBA	frameshift	1	0	low	[ChimerPub,FA_CancerSupp,ChimerSeq,INTRACHROMOSOMAL[chr7:5.07Mb]],duplication	PTPRZ1	NA	MET	NA	NA	Kinase, CosmicCensus, Oncogene	NA	NA	TCGAFusion
PUDP--ACOT9	BS_FCAKKZ20	NA	-3.15373054760138	NA	NA	NA	differentially expressed	NA	NA	X:7077220	X:23762582	ARRIBA	frameshift	3	0	high	[INTRACHROMOSOMAL[chrX:16.55Mb]],duplication	PUDP	NA	ACOT9	NA	NA	NA	NA	NA	NA
PUDP--ACOT9	BS_FCAKKZ20	NA	-3.15373054760138	NA	NA	NA	differentially expressed	NA	NA	X:7077220	X:23736016	ARRIBA	frameshift	1	0	low	[INTRACHROMOSOMAL[chrX:16.55Mb]],duplication	PUDP	NA	ACOT9	NA	NA	NA	NA	NA	NA
PVRIG2P--AKAP9	BS_H4B5Y6S0	3.02623991014671	3.26596172153844	NA	NA	differentially expressed	differentially expressed	NA	NA	7:100353270	7:92029924	ARRIBA	other	3	0	high	[INTRACHROMOSOMAL[chr7:8.24Mb]],duplication	PVRIG2P	NA	AKAP9	NA	NA	CosmicCensus, Oncogene	NA	NA	NA
PVT1_1--AC009446.1	BS_WMEHNDSK	26.8186219605432	NA	NA	NA	differentially expressed	NA	NA	NA	8:127794734	8:71702215	ARRIBA	other	3	0	low	[INTRACHROMOSOMAL[chr8:56.09Mb]],duplication	PVT1_1	NA	AC009446.1	NA	NA	NA	NA	NA	NA
PVT1_1--AC105031.2	BS_1AYRM596	7.92270847104122	NA	NA	NA	differentially expressed	NA	NA	NA	8:127794734	8:82916879	ARRIBA	other	10	2	high	[INTRACHROMOSOMAL[chr8:44.84Mb]],inversion	PVT1_1	NA	AC105031.2	NA	NA	NA	NA	NA	NA
PVT1_1--AC105031.2	BS_1AYRM596	7.92270847104122	NA	NA	NA	differentially expressed	NA	NA	NA	8:127794734	8:82863110	ARRIBA	other	1	0	low	[INTRACHROMOSOMAL[chr8:44.84Mb]],inversion	PVT1_1	NA	AC105031.2	NA	NA	NA	NA	NA	NA
PVT1_1--ASAP1	BS_HE57E1RP	20.391180625331	3.96708850840407	NA	NA	differentially expressed	differentially expressed	NA	NA	8:127794734	8:130236994	ARRIBA	other	2	0	low	[INTRACHROMOSOMAL[chr8:2.26Mb]],inversion	PVT1_1	NA	ASAP1	NA	NA	NA	NA	NA	NA
PVT1_1--CASC8	BS_FKDQJJB5	25.9507984043968	59.2735410856717	NA	NA	differentially expressed	differentially expressed	NA	NA	8:127794734	8:127420963	ARRIBA	other	15	1	medium	[INTRACHROMOSOMAL[chr8:0.31Mb]],inversion	PVT1_1	NA	CASC8	NA	NA	NA	NA	NA	NA
PVT1_1--CASC8	BS_FKDQJJB5	25.9507984043968	59.2735410856717	NA	NA	differentially expressed	differentially expressed	NA	NA	8:127794734	8:127290060	ARRIBA	other	5	1	medium	[INTRACHROMOSOMAL[chr8:0.31Mb]],inversion	PVT1_1	NA	CASC8	NA	NA	NA	NA	NA	NA
PVT1_1--CASC8	BS_FKDQJJB5	25.9507984043968	59.2735410856717	NA	NA	differentially expressed	differentially expressed	NA	NA	8:127794734	8:127323154	ARRIBA	other	2	1	medium	[INTRACHROMOSOMAL[chr8:0.31Mb]],inversion	PVT1_1	NA	CASC8	NA	NA	NA	NA	NA	NA
PVT1_1--FAM135B	BS_WMEHNDSK	26.8186219605432	6.47933894592062	NA	NA	differentially expressed	differentially expressed	NA	NA	8:127794734	8:138368002	ARRIBA	other	18	1	medium	[INTRACHROMOSOMAL[chr8:10.34Mb]],inversion	PVT1_1	NA	FAM135B	NA	NA	CosmicCensus	NA	NA	NA
PVT1_1--FAM135B	BS_WMEHNDSK	26.8186219605432	6.47933894592062	NA	NA	differentially expressed	differentially expressed	NA	NA	8:127794734	8:138310920	ARRIBA	other	1	0	low	[INTRACHROMOSOMAL[chr8:10.34Mb]],inversion	PVT1_1	NA	FAM135B	NA	NA	CosmicCensus	NA	NA	NA
PVT1_1--LRRC69	BS_HE57E1RP	20.391180625331	23.1147562606062	NA	NA	differentially expressed	differentially expressed	NA	NA	8:127794734	8:91189522	ARRIBA	other	47	4	high	[INTRACHROMOSOMAL[chr8:36.58Mb]],duplication	PVT1_1	NA	LRRC69	NA	NA	NA	NA	NA	NA
PVT1_1--LRRC69	BS_HE57E1RP	20.391180625331	23.1147562606062	NA	NA	differentially expressed	differentially expressed	NA	NA	8:127794734	8:91200613	ARRIBA	other	34	2	high	[INTRACHROMOSOMAL[chr8:36.58Mb]],duplication	PVT1_1	NA	LRRC69	NA	NA	NA	NA	NA	NA
PVT1_1--LRRC69	BS_HE57E1RP	20.391180625331	23.1147562606062	NA	NA	differentially expressed	differentially expressed	NA	NA	8:127794734	8:91218890	ARRIBA	other	30	1	high	[INTRACHROMOSOMAL[chr8:36.58Mb]],duplication	PVT1_1	NA	LRRC69	NA	NA	NA	NA	NA	NA
PVT1_1--LRRC69	BS_HE57E1RP	20.391180625331	23.1147562606062	NA	NA	differentially expressed	differentially expressed	NA	NA	8:127794734	8:91133110	ARRIBA	other	24	4	high	[INTRACHROMOSOMAL[chr8:36.58Mb]],duplication	PVT1_1	NA	LRRC69	NA	NA	NA	NA	NA	NA
PVT1_1--LRRC69	BS_HE57E1RP	20.391180625331	23.1147562606062	NA	NA	differentially expressed	differentially expressed	NA	NA	8:127794732	8:91200611	ARRIBA	other	1	2	medium	[INTRACHROMOSOMAL[chr8:36.58Mb]],duplication	PVT1_1	NA	LRRC69	NA	NA	NA	NA	NA	NA
PVT1_1--MACROD2	BS_TZVFR600	21.5790899383109	5.62066544801531	NA	NA	differentially expressed	differentially expressed	NA	NA	8:127794734	20:14580438	ARRIBA	other	7	0	medium	[INTERCHROMOSOMAL[chr8--chr20]],translocation/5'-5'	PVT1_1	NA	MACROD2	NA	NA	NA	NA	NA	NA
PVT1_1--MACROD2-IT1	BS_TZVFR600	21.5790899383109	55.2546825411116	NA	NA	differentially expressed	differentially expressed	NA	NA	8:127794734	20:14580438	ARRIBA	other	7	0	medium	[INTERCHROMOSOMAL[chr8--chr20]],translocation/5'-5'	PVT1_1	NA	MACROD2-IT1	NA	NA	NA	NA	NA	NA
PVT1_1--PCAT1	BS_FKDQJJB5	25.9507984043968	45.6084847596728	NA	NA	differentially expressed	differentially expressed	NA	NA	8:127794734	8:126877672	ARRIBA	other	1	0	low	[INTRACHROMOSOMAL[chr8:0.77Mb]],duplication	PVT1_1	NA	PCAT1	NA	NA	NA	NA	NA	NA
PVT1_1--PCAT1	BS_FKDQJJB5	25.9507984043968	45.6084847596728	NA	NA	differentially expressed	differentially expressed	NA	NA	8:127794734	8:127006555	ARRIBA	other	1	0	low	[INTRACHROMOSOMAL[chr8:0.77Mb]],duplication	PVT1_1	NA	PCAT1	NA	NA	NA	NA	NA	NA
PVT1_1--SLC26A7	BS_HE57E1RP	20.391180625331	46.5031594278151	NA	NA	differentially expressed	differentially expressed	NA	NA	8:127794734	8:91218890	ARRIBA	other	60	1	high	[INTRACHROMOSOMAL[chr8:36.40Mb]],duplication	PVT1_1	NA	SLC26A7	NA	NA	NA	NA	NA	NA
PVT1_1--SLC26A7	BS_HE57E1RP	20.391180625331	46.5031594278151	NA	NA	differentially expressed	differentially expressed	NA	NA	8:127794734	8:91249539	ARRIBA	other	4	0	medium	[INTRACHROMOSOMAL[chr8:36.40Mb]],duplication	PVT1_1	NA	SLC26A7	NA	NA	NA	NA	NA	NA
PVT1_1--SLC26A7	BS_HE57E1RP	20.391180625331	46.5031594278151	NA	NA	differentially expressed	differentially expressed	NA	NA	8:127794734	8:91249619	ARRIBA	other	2	0	medium	[INTRACHROMOSOMAL[chr8:36.40Mb]],duplication	PVT1_1	NA	SLC26A7	NA	NA	NA	NA	NA	NA
PVT1_1--UTP23	BS_TZVFR600	21.5790899383109	8.20920399578089	NA	NA	differentially expressed	differentially expressed	NA	NA	8:127794734	8:116848888	ARRIBA	other	3	0	medium	[INTRACHROMOSOMAL[chr8:10.95Mb]],duplication	PVT1_1	NA	UTP23	NA	NA	NA	NA	NA	NA
PVT1_1--ZFAT	BS_WMEHNDSK	26.8186219605432	15.2368026122682	NA	NA	differentially expressed	differentially expressed	NA	NA	8:127794734	8:134504017	ARRIBA	other	499	78	high	[INTRACHROMOSOMAL[chr8:6.68Mb]],deletion/5'-5'	PVT1_1	NA	ZFAT	NA	NA	TranscriptionFactor	NA	NA	NA
PVT1_1--ZFAT	BS_WMEHNDSK	26.8186219605432	15.2368026122682	NA	NA	differentially expressed	differentially expressed	NA	NA	8:127794734	8:134478721	ARRIBA	other	12	2	medium	[INTRACHROMOSOMAL[chr8:6.68Mb]],inversion	PVT1_1	NA	ZFAT	NA	NA	TranscriptionFactor	NA	NA	NA
PVT1_1--ZFAT	BS_WMEHNDSK	26.8186219605432	15.2368026122682	NA	NA	differentially expressed	differentially expressed	NA	NA	8:127794734	8:134590355	ARRIBA	other	1	2	medium	[INTRACHROMOSOMAL[chr8:6.68Mb]],inversion	PVT1_1	NA	ZFAT	NA	NA	TranscriptionFactor	NA	NA	NA
PVT1_1--ZFAT	BS_WMEHNDSK	26.8186219605432	15.2368026122682	NA	NA	differentially expressed	differentially expressed	NA	NA	8:127794734	8:134509749	ARRIBA	other	1	2	medium	[INTRACHROMOSOMAL[chr8:6.68Mb]],inversion	PVT1_1	NA	ZFAT	NA	NA	TranscriptionFactor	NA	NA	NA
PVT1--AC009446.1	BS_WMEHNDSK	7.60148413720297	NA	NA	NA	differentially expressed	NA	NA	NA	8:127794734	8:71702215	ARRIBA	other	3	1	low	[INTRACHROMOSOMAL[chr8:56.09Mb]],duplication	PVT1	NA	AC009446.1	NA	Oncogene	NA	NA	NA	NA
PVT1--AC060765.1	BS_R439VVPK	2.51924012845345	NA	NA	NA	differentially expressed	NA	NA	NA	8:127890998	8:82603527	ARRIBA	other	4	0	medium	[INTRACHROMOSOMAL[chr8:45.12Mb]],duplication/5'-5'	PVT1	NA	AC060765.1	NA	Oncogene	NA	NA	NA	NA
PVT1--AC105031.2	BS_1AYRM596	1.57689599880883	NA	NA	NA	no change	NA	NA	NA	8:127794734	8:82916879	ARRIBA	other	10	2	high	[INTRACHROMOSOMAL[chr8:44.84Mb]],inversion	PVT1	NA	AC105031.2	NA	Oncogene	NA	NA	NA	NA
