GeneID	GeneSymbol	Alias	Links	Chromosome	Cytoband	Description	GeneType
406885	MIRLET7C	LET7C|MIRNLET7C|hsa-let-7c|let-7c	MIM:612144|HGNC:HGNC:31480|Ensembl:ENSG00000199030|miRBase:MI0000064	21	21q21.1	microRNA let-7c	ncRNA
406886	MIRLET7D	LET7D|MIRNLET7D|hsa-let-7d|let-7d	MIM:612145|HGNC:HGNC:31481|Ensembl:ENSG00000199133|miRBase:MI0000065	9	9q22.32	microRNA let-7d	ncRNA
406887	MIRLET7E	LET7E|MIRNLET7E|hsa-let-7e|let-7e	MIM:611250|HGNC:HGNC:31482|miRBase:MI0000066	19	19q13.41	microRNA let-7e	ncRNA
406888	MIRLET7F1	LET7F1|MIRNLET7F1|let-7f-1	MIM:612146|HGNC:HGNC:31483|miRBase:MI0000067	9	9q22.32	microRNA let-7f-1	ncRNA
406889	MIRLET7F2	LET7F2|MIRNLET7F2|let-7f-2	MIM:300721|HGNC:HGNC:31484|miRBase:MI0000068	X	Xp11.22	microRNA let-7f-2	ncRNA
406890	MIRLET7G	LET7G|MIRNLET7G|hsa-let-7g	MIM:612102|HGNC:HGNC:31485|miRBase:MI0000433	3	3p21.1	microRNA let-7g	ncRNA
406891	MIRLET7I	LET7I|MIRNLET7I|hsa-let-7i	MIM:612148|HGNC:HGNC:31486|miRBase:MI0000434	12	12q14.1	microRNA let-7i	ncRNA
406892	MIR100	MIRN100|miR-100	MIM:613186|HGNC:HGNC:31487|Ensembl:ENSG00000207994|miRBase:MI0000102	11	11q24.1	microRNA 100	ncRNA
406893	MIR101-1	MIRN101-1	MIM:612511|HGNC:HGNC:31488|Ensembl:ENSG00000199135|miRBase:MI0000103	1	1p31.3	microRNA 101-1	ncRNA
406894	MIR101-2	MIRN101-2	MIM:612512|HGNC:HGNC:31489|miRBase:MI0000739	9	9p24.1	microRNA 101-2	ncRNA
406899	MIR106A	MIRN106A|mir-106	MIM:300792|HGNC:HGNC:31494|Ensembl:ENSG00000207602|miRBase:MI0000113	X	Xq26.2	microRNA 106a	ncRNA
406901	MIR107	MIRN107|miR-107	MIM:613189|HGNC:HGNC:31496|miRBase:MI0000114	10	10q23.31	microRNA 107	ncRNA
406902	MIR10A	MIRN10A|hsa-mir-10a|miRNA10A|mir-10a	MIM:610173|HGNC:HGNC:31497|Ensembl:ENSG00000274592|miRBase:MI0000266	17	17q21.32	microRNA 10a	ncRNA
406904	MIR1-1	MIRN1-1|hsa-mir-1-1|miRNA1-1	MIM:609326|HGNC:HGNC:31499|miRBase:MI0000651	20	20q13.33	microRNA 1-1	ncRNA
406905	MIR1-2	MIRN1-2|hsa-mir-1-2|miRNA1-2	MIM:610252|HGNC:HGNC:31500|miRBase:MI0000437	18	18q11.2	microRNA 1-2	ncRNA
406906	MIR122	MIR122A|MIRN122|MIRN122A|hsa-mir-122|miRNA122|miRNA122A	MIM:609582|HGNC:HGNC:31501|miRBase:MI0000442	18	18q21.31	microRNA 122	ncRNA
406907	MIR124-1	MIR124A|MIR124A1|MIRN124-1|MIRN124A1	MIM:609327|HGNC:HGNC:31502|Ensembl:ENSG00000275677|miRBase:MI0000443	8	8p23.1	microRNA 124-1	ncRNA
406908	MIR124-2	MIRN124-2|MIRN124A2	HGNC:HGNC:31503|Ensembl:ENSG00000207816|miRBase:MI0000444	8	8q12.3	microRNA 124-2	ncRNA
406909	MIR124-3	MIRN124-3|MIRN124A3	HGNC:HGNC:31504|Ensembl:ENSG00000207598|miRBase:MI0000445	20	20q13.33	microRNA 124-3	ncRNA
406910	MIR125A	MIRN125A|miRNA125A	MIM:611191|HGNC:HGNC:31505|Ensembl:ENSG00000208008|miRBase:MI0000469	19	19q13.41	microRNA 125a	ncRNA
406911	MIR125B1	MIRN125B1	MIM:610104|HGNC:HGNC:31506|Ensembl:ENSG00000207971|miRBase:MI0000446	11	11q24.1	microRNA 125b-1	ncRNA
406912	MIR125B2	MIRN125B2	MIM:610105|HGNC:HGNC:31507|Ensembl:ENSG00000207863|miRBase:MI0000470	21	21q21.1	microRNA 125b-2	ncRNA
406913	MIR126	MIRN126|miRNA126	MIM:611767|HGNC:HGNC:31508|miRBase:MI0000471	9	9q34.3	microRNA 126	ncRNA
406914	MIR127	MIRN127|miRNA127	MIM:611709|HGNC:HGNC:31509|Ensembl:ENSG00000207608|miRBase:MI0000472	14	14q32.2	microRNA 127	ncRNA
406917	MIR129-1	MIR-129b|MIRN129-1	HGNC:HGNC:31512|Ensembl:ENSG00000207705|miRBase:MI0000252	7	7q32.1	microRNA 129-1	ncRNA
406918	MIR129-2	MIR-129b|MIRN129-2|mir-129-2	HGNC:HGNC:31513|Ensembl:ENSG00000199077|miRBase:MI0000473	11	11p11.2	microRNA 129-2	ncRNA
406919	MIR130A	MIRN130A|miRNA130A	MIM:610175|HGNC:HGNC:31514|Ensembl:ENSG00000208009|miRBase:MI0000448	11	11q12.1	microRNA 130a	ncRNA
406921	MIR132	MIRN132|miRNA132	MIM:610016|HGNC:HGNC:31516|Ensembl:ENSG00000267200|miRBase:MI0000449	17	17p13.3	microRNA 132	ncRNA
406922	MIR133A1	MIRN133A1	MIM:610254|HGNC:HGNC:31517|Ensembl:ENSG00000276792|miRBase:MI0000450	18	18q11.2	microRNA 133a-1	ncRNA
406923	MIR133A2	MIRN133A2	MIM:610255|HGNC:HGNC:31518|miRBase:MI0000451	20	20q13.33	microRNA 133a-2	ncRNA
406924	MIR134	MIRN134	MIM:610164|HGNC:HGNC:31519|Ensembl:ENSG00000207993|miRBase:MI0000474	14	14q32.31	microRNA 134	ncRNA
406925	MIR135A1	MIRN135-1|MIRN135A1	HGNC:HGNC:31520|Ensembl:ENSG00000207926|miRBase:MI0000452	3	3p21.1	microRNA 135a-1	ncRNA
406926	MIR135A2	MIRN135-2|MIRN135A2	HGNC:HGNC:31521|Ensembl:ENSG00000207586|miRBase:MI0000453	12	12q23.1	microRNA 135a-2	ncRNA
406927	MIR136	MIRN136|miRNA136	MIM:611710|HGNC:HGNC:31522|Ensembl:ENSG00000207942|miRBase:MI0000475	14	14q32.2	microRNA 136	ncRNA
406928	MIR137	MIRN137|miR-137	MIM:614304|HGNC:HGNC:31523|Ensembl:ENSG00000277990|miRBase:MI0000454	1	1p21.3	microRNA 137	ncRNA
406929	MIR138-1	MIRN138-1	MIM:613394|HGNC:HGNC:31524|Ensembl:ENSG00000207954|miRBase:MI0000476	3	3p21.32	microRNA 138-1	ncRNA
406930	MIR138-2	MIRN138-2	MIM:613395|HGNC:HGNC:31525|miRBase:MI0000455	16	16q13	microRNA 138-2	ncRNA
406932	MIR140	MIRN140|miRNA140	MIM:611894|HGNC:HGNC:31527|miRBase:MI0000456	16	16q22.1	microRNA 140	ncRNA
406933	MIR141	MIRN141	MIM:612093|HGNC:HGNC:31528|Ensembl:ENSG00000207708|miRBase:MI0000457	12	12p13.31	microRNA 141	ncRNA
406934	MIR142	MIRN142	MIM:615657|HGNC:HGNC:31529|miRBase:MI0000458	17	17q22	microRNA 142	ncRNA
406935	MIR143	MIRN143	MIM:612117|HGNC:HGNC:31530|Ensembl:ENSG00000208035|miRBase:MI0000459	5	5q32	microRNA 143	ncRNA
406937	MIR145	MIRN145|miR-145|miRNA145	MIM:611795|HGNC:HGNC:31532|Ensembl:ENSG00000276365|miRBase:MI0000461	5	5q32	microRNA 145	ncRNA
406938	MIR146A	MIRN146|MIRN146A|miR-146a|miRNA146A	MIM:610566|HGNC:HGNC:31533|Ensembl:ENSG00000277727|miRBase:MI0000477	5	5q34	microRNA 146a	ncRNA
406939	MIR147A	MIR147|MIRN147|hsa-mir-147a	HGNC:HGNC:31534|Ensembl:ENSG00000207814|miRBase:MI0000262	9	9q33.2	microRNA 147a	ncRNA
406940	MIR148A	MIRN148|MIRN148A|hsa-mir-148	MIM:613786|HGNC:HGNC:31535|miRBase:MI0000253	7	7p15.2	microRNA 148a	ncRNA
406941	MIR149	MIRN149	MIM:615209|HGNC:HGNC:31536|miRBase:MI0000478	2	2q37.3	microRNA 149	ncRNA
406942	MIR150	MIRN150|miRNA150	MIM:611114|HGNC:HGNC:31537|miRBase:MI0000479	19	19q13.33	microRNA 150	ncRNA
406943	MIR152	MIRN152	MIM:613788|HGNC:HGNC:31538|miRBase:MI0000462	17	17q21.32	microRNA 152	ncRNA
406947	MIR155	MIRN155|miRNA155	MIM:609337|HGNC:HGNC:31542|Ensembl:ENSG00000275402|miRBase:MI0000681	21	21q21.3	microRNA 155	ncRNA
406948	MIR15A	MIRN15A|hsa-mir-15a|miRNA15A	MIM:609703|HGNC:HGNC:31543|Ensembl:ENSG00000275952|miRBase:MI0000069	13	13q14.2	microRNA 15a	ncRNA
406950	MIR16-1	MIRN16-1|miRNA16-1	MIM:609704|HGNC:HGNC:31545|Ensembl:ENSG00000208006|miRBase:MI0000070	13	13q14.2	microRNA 16-1	ncRNA
406951	MIR16-2	MIRN16-2|mir-16-3	HGNC:HGNC:31546|miRBase:MI0000115	3	3q25.33	microRNA 16-2	ncRNA
406952	MIR17	MIR17-5p|MIR91|MIRN17|MIRN91|hsa-mir-17|miR-17|miR17-3p|miRNA17|miRNA91	MIM:609416|HGNC:HGNC:31547|Ensembl:ENSG00000275042|miRBase:MI0000071	13	13q31.3	microRNA 17	ncRNA
406953	MIR18A	MIR18|MIRN18|MIRN18A|hsa-mir-18|hsa-mir-18a|miR-18|miRNA18A	MIM:609417|HGNC:HGNC:31548|miRBase:MI0000072	13	13q31.3	microRNA 18a	ncRNA
406954	MIR181A2	MIRN181A|MIRN181A2|hsa-mir-181a-2	MIM:612743|HGNC:HGNC:31549|Ensembl:ENSG00000207595|miRBase:MI0000269	9	9q33.3	microRNA 181a-2	ncRNA
406955	MIR181B1	MIRN181B1	MIM:612744|HGNC:HGNC:31550|Ensembl:ENSG00000207975|miRBase:MI0000270	1	1q32.1	microRNA 181b-1	ncRNA
406956	MIR181B2	MIRN181B2	MIM:612745|HGNC:HGNC:31551|Ensembl:ENSG00000207737|miRBase:MI0000683	9	9q33.3	microRNA 181b-2	ncRNA
406957	MIR181C	MIRN181C|mir-181c	MIM:612746|HGNC:HGNC:31552|Ensembl:ENSG00000207613|miRBase:MI0000271	19	19p13.13	microRNA 181c	ncRNA
406958	MIR182	MIRN182|miRNA182	MIM:611607|HGNC:HGNC:31553|Ensembl:ENSG00000207990|miRBase:MI0000272	7	7q32.2	microRNA 182	ncRNA
406959	MIR183	MIRN183|miR-183|miRNA183	MIM:611608|HGNC:HGNC:31554|Ensembl:ENSG00000207691|miRBase:MI0000273	7	7q32.2	microRNA 183	ncRNA
406961	MIR185	MIRN185|miR-185	MIM:615576|HGNC:HGNC:31556|miRBase:MI0000482	22	22q11.21	microRNA 185	ncRNA
406962	MIR186	MIRN186|miR-186	HGNC:HGNC:31557|miRBase:MI0000483	1	1p31.1	microRNA 186	ncRNA
406963	MIR187	MIRN187|miR-187|miRNA187	MIM:612698|HGNC:HGNC:31558|Ensembl:ENSG00000207797|miRBase:MI0000274	18	18q12.2	microRNA 187	ncRNA
406967	MIR192	MIRN192|miR-192|miRNA192	MIM:610939|HGNC:HGNC:31562|Ensembl:ENSG00000207648|miRBase:MI0000234	11	11q13.1	microRNA 192	ncRNA
406968	MIR193A	MIRN193|MIRN193A	MIM:614733|HGNC:HGNC:31563|Ensembl:ENSG00000207614|miRBase:MI0000487	17	17q11.2	microRNA 193a	ncRNA
406969	MIR194-1	MIRN194-1	MIM:610940|HGNC:HGNC:31564|Ensembl:ENSG00000207624|miRBase:MI0000488	1	1q41	microRNA 194-1	ncRNA
406970	MIR194-2	MIRN194-2	MIM:610941|HGNC:HGNC:31565|Ensembl:ENSG00000277225|miRBase:MI0000732	11	11q13.1	microRNA 194-2	ncRNA
406971	MIR195	MIRN195|miRNA195	MIM:610718|HGNC:HGNC:31566|Ensembl:ENSG00000275739|miRBase:MI0000489	17	17p13.1	microRNA 195	ncRNA
406973	MIR196A2	MIRN196-2|MIRN196A2	MIM:609687|HGNC:HGNC:31568|Ensembl:ENSG00000207924|miRBase:MI0000279	12	12q13.13	microRNA 196a-2	ncRNA
406975	MIR198	MIRN198|miR-198	HGNC:HGNC:31570|miRBase:MI0000240	3	3q13.33	microRNA 198	ncRNA
406976	MIR199A1	MIR-199-s|MIRN199A1	MIM:610719|HGNC:HGNC:31571|Ensembl:ENSG00000207752|miRBase:MI0000242	19	19p13.2	microRNA 199a-1	ncRNA
406982	MIR20A	MIR20|MIRN20|MIRN20A|hsa-mir-20|hsa-mir-20a|miR-20|miRNA20A	MIM:609420|HGNC:HGNC:31577|Ensembl:ENSG00000275534|miRBase:MI0000076	13	13q31.3	microRNA 20a	ncRNA
406983	MIR200A	MIRN200A	MIM:612090|HGNC:HGNC:31578|Ensembl:ENSG00000207607|miRBase:MI0000737	1	1p36.33	microRNA 200a	ncRNA
406984	MIR200B	MIRN200B	MIM:612091|HGNC:HGNC:31579|Ensembl:ENSG00000207730|miRBase:MI0000342	1	1p36.33	microRNA 200b	ncRNA
406985	MIR200C	MIRN200C	MIM:612092|HGNC:HGNC:31580|miRBase:MI0000650	12	12p13.31	microRNA 200c	ncRNA
406986	MIR203A	MIR203|MIRN203|hsa-mir-203a|miR-203|miRNA203	MIM:611899|HGNC:HGNC:31581|Ensembl:ENSG00000207568|miRBase:MI0000283	14	14q32.33	microRNA 203a	ncRNA
406987	MIR204	MIRN204|miRNA204	MIM:610942|HGNC:HGNC:31582|miRBase:MI0000284	9	9q21.12	microRNA 204	ncRNA
406988	MIR205	MIRN205	MIM:613147|HGNC:HGNC:31583|miRBase:MI0000285	1	1q32.2	microRNA 205	ncRNA
406989	MIR206	MIRN206|miRNA206	MIM:611599|HGNC:HGNC:31584|miRBase:MI0000490	6	6p12.2	microRNA 206	ncRNA
406992	MIR210	MIRN210|mir-210	MIM:612982|HGNC:HGNC:31587|Ensembl:ENSG00000199038|miRBase:MI0000286	11	11p15.5	microRNA 210	ncRNA
406993	MIR211	MIRN211|mir-211	MIM:613753|HGNC:HGNC:31588|miRBase:MI0000287	15	15q13.3	microRNA 211	ncRNA
406995	MIR181A1	MIR213|MIRN181A1|MIRN213|hsa-mir-181a-1|mir-213	MIM:612742|HGNC:HGNC:31590|Ensembl:ENSG00000207759|miRBase:MI0000289	1	1q32.1	microRNA 181a-1	ncRNA
406996	MIR214	MIRN214|miRNA214|mir-214	MIM:610721|HGNC:HGNC:31591|Ensembl:ENSG00000207949|miRBase:MI0000290	1	1q24.3	microRNA 214	ncRNA
406997	MIR215	MIRN215|miRNA215|mir-215	MIM:610943|HGNC:HGNC:31592|Ensembl:ENSG00000207590|miRBase:MI0000291	1	1q41	microRNA 215	ncRNA
406999	MIR217	MIRN217|mir-217	MIM:615096|HGNC:HGNC:31594|miRBase:MI0000293	2	2p16.1	microRNA 217	ncRNA
407000	MIR218-1	MIRN218-1|mir-218-1	HGNC:HGNC:31595|miRBase:MI0000294	4	4p15.31	microRNA 218-1	ncRNA
407001	MIR218-2	MIRN218-2|mir-218-2	HGNC:HGNC:31596|miRBase:MI0000295	5	5q34	microRNA 218-2	ncRNA
407002	MIR219A1	MIR219-1|MIRN219-1|MRI219-1|hsa-mir-219a-1|mir-219	MIM:611500|HGNC:HGNC:31597|Ensembl:ENSG00000199036|miRBase:MI0000296	6	6p21.32	microRNA 219a-1	ncRNA
407004	MIR22	MIRN22|hsa-mir-22|miR-22	MIM:612077|HGNC:HGNC:31599|miRBase:MI0000078	17	17p13.3	microRNA 22	ncRNA
407007	MIR222	MIRN222|miRNA222|mir-222	MIM:300569|HGNC:HGNC:31602|Ensembl:ENSG00000207725|miRBase:MI0000299	X	Xp11.3	microRNA 222	ncRNA
407008	MIR223	MIRN223|miRNA223|mir-223	MIM:300694|HGNC:HGNC:31603|Ensembl:ENSG00000207939|miRBase:MI0000300	X	Xq12	microRNA 223	ncRNA
407010	MIR23A	MIRN23A|hsa-mir-23a|miRNA23A	MIM:607962|HGNC:HGNC:31605|Ensembl:ENSG00000207980|miRBase:MI0000079	19	19p13.13	microRNA 23a	ncRNA
407011	MIR23B	MIRN23B|hsa-mir-23b|miRNA23B	MIM:610723|HGNC:HGNC:31606|miRBase:MI0000439	9	9q22.32	microRNA 23b	ncRNA
407012	MIR24-1	MIR189|MIRN24-1|miR-24-1|miRNA24-1	MIM:609705|HGNC:HGNC:31607|miRBase:MI0000080	9	9q22.32	microRNA 24-1	ncRNA
407014	MIR25	MIRN25|hsa-mir-25|miR-25	MIM:612150|HGNC:HGNC:31609|miRBase:MI0000082	7	7q22.1	microRNA 25	ncRNA
407015	MIR26A1	MIR26A|MIRN26A1	MIM:612151|HGNC:HGNC:31610|miRBase:MI0000083	3	3p22.2	microRNA 26a-1	ncRNA
407016	MIR26A2	MIRN26A2	MIM:613057|HGNC:HGNC:31611|miRBase:MI0000750	12	12q14.1	microRNA 26a-2	ncRNA
407017	MIR26B	MIRN26B|hsa-mir-26b|miR-26b	MIM:612152|HGNC:HGNC:31612|miRBase:MI0000084	2	2q35	microRNA 26b	ncRNA
407018	MIR27A	MIR27|MIRN27A	MIM:612153|HGNC:HGNC:31613|Ensembl:ENSG00000207808|miRBase:MI0000085	19	19p13.13	microRNA 27a	ncRNA
407019	MIR27B	MIR-27b|MIRN27B|miRNA27B	MIM:610636|HGNC:HGNC:31614|miRBase:MI0000440	9	9q22.32	microRNA 27b	ncRNA
407020	MIR28	MIRN28|hsa-mir-28|miR-28	MIM:612154|HGNC:HGNC:31615|miRBase:MI0000086	3	3q28	microRNA 28	ncRNA
407021	MIR29A	MIRN29|MIRN29A|hsa-mir-29|hsa-mir-29a|miRNA29A	MIM:610782|HGNC:HGNC:31616|miRBase:MI0000087	7	7q32.3	microRNA 29a	ncRNA
407022	MIR296	MIRN296|miRNA296	MIM:610945|HGNC:HGNC:31617|Ensembl:ENSG00000276373|miRBase:MI0000747	20	20q13.32	microRNA 296	ncRNA
407024	MIR29B1	MIRN29B1|miRNA29B1	MIM:610783|HGNC:HGNC:31619|Ensembl:ENSG00000274250|miRBase:MI0000105	7	7q32.3	microRNA 29b-1	ncRNA
407026	MIR29C	MIRN29C|miRNA29C	MIM:610784|HGNC:HGNC:31621|miRBase:MI0000735	1	1q32.2	microRNA 29c	ncRNA
407029	MIR30A	MIRN30A	MIM:612329|HGNC:HGNC:31624|Ensembl:ENSG00000207827|miRBase:MI0000088	6	6q13	microRNA 30a	ncRNA
407031	MIR30C1	MIRN30C1	MIM:615151|HGNC:HGNC:31626|miRBase:MI0000736	1	1p34.2	microRNA 30c-1	ncRNA
407035	MIR31	MIRN31|hsa-mir-31|miR-31	MIM:612155|HGNC:HGNC:31630|Ensembl:ENSG00000199177|miRBase:MI0000089	9	9p21.3	microRNA 31	ncRNA
407037	MIR320A	MIRN320|MIRN320A|hsa-mir-320a	MIM:614112|HGNC:HGNC:31632|Ensembl:ENSG00000208037|miRBase:MI0000542	8	8p21.3	microRNA 320a	ncRNA
407039	MIR33A	MIR33|MIRN33|MIRN33A|hsa-mir-33|hsa-mir-33a|miR-33|miRNA33A	MIM:612156|HGNC:HGNC:31634|miRBase:MI0000091	22	22q13.2	microRNA 33a	ncRNA
407040	MIR34A	MIRN34A|miRNA34A|mir-34	MIM:611172|HGNC:HGNC:31635|Ensembl:ENSG00000207865|miRBase:MI0000268	1	1p36.22|1p36.22	microRNA 34a	ncRNA
407041	MIR34B	MIRN34B|miRNA34B	MIM:611374|HGNC:HGNC:31636|miRBase:MI0000742	11	11q23.1	microRNA 34b	ncRNA
407042	MIR34C	MIRN34C|miRNA34C	MIM:611375|HGNC:HGNC:31637|miRBase:MI0000743	11	11q23.1	microRNA 34c	ncRNA
407043	MIR7-1	MIRN7-1|hsa-mir-7-1|mir-7-1	MIM:615239|HGNC:HGNC:31638|miRBase:MI0000263	9	9q21.32	microRNA 7-1	ncRNA
407044	MIR7-2	MIRN7-2|hsa-mir-7-2|mir-7-2	HGNC:HGNC:31639|Ensembl:ENSG00000207703|miRBase:MI0000264	15	15q26.1	microRNA 7-2	ncRNA
407045	MIR7-3	MIRN7-3|hsa-mir-7-3|mir-7-3	HGNC:HGNC:31640|Ensembl:ENSG00000207630|miRBase:MI0000265	19	19p13.3	microRNA 7-3	ncRNA
407046	MIR9-1	MIRN9-1|hsa-mir-9-1|miRNA9-1	MIM:611186|HGNC:HGNC:31641|miRBase:MI0000466	1	1q22	microRNA 9-1	ncRNA
407047	MIR9-2	MIRN9-2|hsa-mir-9-2|miRNA9-2	MIM:611187|HGNC:HGNC:31642|Ensembl:ENSG00000273878|miRBase:MI0000467	5	5q14.3	microRNA 9-2	ncRNA
407051	MIR9-3	MIRN9-3|hsa-mir-9-3|miRNA9-3	MIM:611188|HGNC:HGNC:31646|Ensembl:ENSG00000207819|miRBase:MI0000468	15	15q26.1	microRNA 9-3	ncRNA
407054	MIR98	MIRN98|hsa-mir-98|miR-98	MIM:300810|HGNC:HGNC:31649|miRBase:MI0000100	X	Xp11.22	microRNA 98	ncRNA
407055	MIR99A	MIRN99A	MIM:614509|HGNC:HGNC:31650|Ensembl:ENSG00000207638|miRBase:MI0000101	21	21q21.1	microRNA 99a	ncRNA
414899	BLID	BRCC2	MIM:608853|HGNC:HGNC:33495|Ensembl:ENSG00000259571|HPRD:16392|Vega:OTTHUMG00000166060	11	11q24.1	"BH3-like motif containing, cell death inducer"	protein-coding
442892	MIR148B	MIRN148B|mir-148b	MIM:613787|HGNC:HGNC:31761|miRBase:MI0000811	12	12q13.13	microRNA 148b	ncRNA
442894	MIR302B	MIRN302B	MIM:614597|HGNC:HGNC:31763|Ensembl:ENSG00000274389|miRBase:MI0000772	4	4q25	microRNA 302b	ncRNA
442900	MIR326	MIRN326|hsa-mir-326	MIM:613755|HGNC:HGNC:31769|miRBase:MI0000808	11	11q13.4	microRNA 326	ncRNA
442904	MIR335	MIRN335|hsa-mir-335|miRNA335	MIM:611768|HGNC:HGNC:31773|miRBase:MI0000816	7	7q32.2	microRNA 335	ncRNA
442906	MIR338	MIRN338|hsa-mir-338	MIM:614059|HGNC:HGNC:31775|miRBase:MI0000814	17	17q25.3	microRNA 338	ncRNA
442908	MIR340	MIRN340|hsa-mir-340	HGNC:HGNC:31777|miRBase:MI0000802	5	5q35.3	microRNA 340	ncRNA
442912	MIR367	MIRN367|hsa-mir-367	MIM:614600|HGNC:HGNC:31781|Ensembl:ENSG00000199169|miRBase:MI0000775	4	4q25	microRNA 367	ncRNA
442915	MIR370	MIRN370|hsa-mir-370	MIM:612553|HGNC:HGNC:31784|Ensembl:ENSG00000199005|miRBase:MI0000778	14	14q32.2	microRNA 370	ncRNA
442920	MIR196B	MIRN196B|miR-196b|miRNA196B	MIM:609688|HGNC:HGNC:31790|Ensembl:ENSG00000207584|miRBase:MI0001150	7	7p15.2	microRNA 196b	ncRNA
494324	MIR375	MIRN375|hsa-mir-375|miRNA375	MIM:611173|HGNC:HGNC:31868|miRBase:MI0000783	2	2q35	microRNA 375	ncRNA
494327	MIR378A	MIR378|MIRN378|hsa-mir-378|hsa-mir-378a|miRNA378	MIM:611957|HGNC:HGNC:31871|miRBase:MI0000786	5	5q32	microRNA 378a	ncRNA
494332	MIR383	MIRN383|hsa-mir-383	HGNC:HGNC:31876|miRBase:MI0000791	8	8p22	microRNA 383	ncRNA
494334	MIR422A	MIRN422A	HGNC:HGNC:31879|Ensembl:ENSG00000199156|miRBase:MI0001444	15	15q22.31	microRNA 422a	ncRNA
494336	MIR424	MIR322|MIRN424|hsa-mir-424|miRNA424	MIM:300682|HGNC:HGNC:31881|Ensembl:ENSG00000274784|miRBase:MI0001446	X	Xq26.3	microRNA 424	ncRNA
554213	MIR449A	MIRN449|MIRN449A|hsa-mir-449	MIM:613131|HGNC:HGNC:27645|miRBase:MI0001648	5	5q11.2	microRNA 449a	ncRNA
574033	MIR18B	MIRN18B|hsa-mir-18b	HGNC:HGNC:32025|miRBase:MI0001518	X	Xq26.2	microRNA 18b	ncRNA
574408	MIR329-1	MIRN329-1	HGNC:HGNC:32050|Ensembl:ENSG00000207761|miRBase:MI0001725	14	14q32.31	microRNA 329-1	ncRNA
574411	MIR451A	MIR451|MIRN451|hsa-mir-451|hsa-mir-451a	MIM:612071|HGNC:HGNC:32053|Ensembl:ENSG00000273915|miRBase:MI0001729	17	17q11.2	microRNA 451a	ncRNA
574413	MIR409	MIRN409|hsa-mir-409	MIM:614057|HGNC:HGNC:32055|miRBase:MI0001735	14	14q32.31	microRNA 409	ncRNA
574434	MIR410	MIRN410|hsa-mir-410	MIM:615036|HGNC:HGNC:32065|miRBase:MI0002465	14	14q32.31	microRNA 410	ncRNA
574443	MIR490	MIRN490|hsa-mir-490|miR-490	HGNC:HGNC:32075|Ensembl:ENSG00000207597|miRBase:MI0003125	7	7q33	microRNA 490	ncRNA
574445	MIR511	MIR511-1|MIR511-2|MIRN511-1|MIRN511-2|hsa-mir-511|hsa-mir-511-2	HGNC:HGNC:32077|miRBase:MI0003127	10	10p12.33	microRNA 511	ncRNA
574450	MIR493	MIRN493|hsa-mir-493	HGNC:HGNC:32082|Ensembl:ENSG00000207989|miRBase:MI0003132	14	14q32.2	microRNA 493	ncRNA
574452	MIR494	MIRN494|hsa-mir-494	MIM:616036|HGNC:HGNC:32084|miRBase:MI0003134	14	14q32.31	microRNA 494	ncRNA
574453	MIR495	MIRN495|hsa-mir-495	MIM:615149|HGNC:HGNC:32085|miRBase:MI0003135	14	14q32.31	microRNA 495	ncRNA
574455	MIR193B	MIRN193B	MIM:614734|HGNC:HGNC:32087|Ensembl:ENSG00000207639|miRBase:MI0003137	16	16p13.12	microRNA 193b	ncRNA
574456	MIR497	MIRN497|hsa-mir-497	MIM:615672|HGNC:HGNC:32088|Ensembl:ENSG00000273895|miRBase:MI0003138	17	17p13.1	microRNA 497	ncRNA
574473	MIR520B	MIRN520B	HGNC:HGNC:32105|Ensembl:ENSG00000207722|miRBase:MI0003155	19	-	microRNA 520b	ncRNA
574476	MIR520C	MIRN520C	MIM:615908|HGNC:HGNC:32108|Ensembl:ENSG00000207738|miRBase:MI0003158	19	19q13.42	microRNA 520c	ncRNA
574479	MIR517A	MIRN517A	HGNC:HGNC:32111|Ensembl:ENSG00000207734|miRBase:MI0003161	19	19q13.42	microRNA 517a	ncRNA
574480	MIR519D	MIRN519D	MIM:614247|HGNC:HGNC:32112|Ensembl:ENSG00000207981|miRBase:MI0003162	19	19q13.42	microRNA 519d	ncRNA
574504	MIR502	MIRN502|hsa-mir-502	MIM:300893|HGNC:HGNC:32136|miRBase:MI0003186	X	Xp11.23	microRNA 502	ncRNA
574506	MIR503	MIRN503|hsa-mir-503	MIM:300865|HGNC:HGNC:32138|Ensembl:ENSG00000208005|miRBase:MI0003188	X	Xq26.3	microRNA 503	ncRNA
574507	MIR504	MIRN504|hsa-mir-504	HGNC:HGNC:32139|miRBase:MI0003189	X	Xq26.3	microRNA 504	ncRNA
574508	MIR505	MIRN505|hsa-mir-505	HGNC:HGNC:32140|miRBase:MI0003190	X	Xq27.1	microRNA 505	ncRNA
574513	MIR508	MIRN508|hsa-mir-508	MIM:300874|HGNC:HGNC:32145|Ensembl:ENSG00000207589|miRBase:MI0003195	X	Xq27.3	microRNA 508	ncRNA
619552	MIR483	MIRN483|hsa-mir-483	HGNC:HGNC:32340|miRBase:MI0002467	11	11p15.5	microRNA 483	ncRNA
619554	MIR486-1	MIR486|MIRN486|hsa-mir-486|hsa-mir-486-1	HGNC:HGNC:32342|miRBase:MI0002470	8	8p11.21	microRNA 486-1	ncRNA
644943	RASSF10	-	MIM:614713|HGNC:HGNC:33984|Ensembl:ENSG00000189431|Vega:OTTHUMG00000166184	11	11p15.2	Ras association (RalGDS/AF-6) domain family (N-terminal) member 10	protein-coding
